_id,Disease,Year,PROVINCE,Week_no,Count
462,Hand Foot Mouth,2013,Chainat,38,4.0
463,Hand Foot Mouth,2013,Chainat,39,8.0
464,Hand Foot Mouth,2013,Chainat,40,4.0
465,Hand Foot Mouth,2013,Chainat,41,1.0
466,Hand Foot Mouth,2013,Chainat,42,1.0
467,Hand Foot Mouth,2013,Chainat,43,2.0
468,Hand Foot Mouth,2013,Chainat,44,2.0
469,Hand Foot Mouth,2013,Chainat,45,3.0
470,Hand Foot Mouth,2013,Chainat,46,4.0
471,Hand Foot Mouth,2013,Chainat,47,2.0
472,Hand Foot Mouth,2013,Chainat,48,3.0
473,Hand Foot Mouth,2013,Chainat,49,5.0
474,Hand Foot Mouth,2013,Chainat,50,1.0
475,Hand Foot Mouth,2013,Chainat,51,8.0
476,Hand Foot Mouth,2013,Chainat,52,2.0
477,Hand Foot Mouth,2013,Chainat,53,2.0
478,Hand Foot Mouth,2013,Saraburi,1,13.0
479,Hand Foot Mouth,2013,Saraburi,2,13.0
480,Hand Foot Mouth,2013,Saraburi,3,4.0
481,Hand Foot Mouth,2013,Saraburi,4,16.0
482,Hand Foot Mouth,2013,Saraburi,5,12.0
483,Hand Foot Mouth,2013,Saraburi,6,21.0
484,Hand Foot Mouth,2013,Saraburi,7,14.0
485,Hand Foot Mouth,2013,Saraburi,8,14.0
486,Hand Foot Mouth,2013,Saraburi,9,11.0
487,Hand Foot Mouth,2013,Saraburi,10,15.0
488,Hand Foot Mouth,2013,Saraburi,11,15.0
489,Hand Foot Mouth,2013,Saraburi,12,6.0
490,Hand Foot Mouth,2013,Saraburi,13,2.0
491,Hand Foot Mouth,2013,Saraburi,14,6.0
492,Hand Foot Mouth,2013,Saraburi,15,3.0
493,Hand Foot Mouth,2013,Saraburi,16,3.0
494,Hand Foot Mouth,2013,Saraburi,17,2.0
495,Hand Foot Mouth,2013,Saraburi,18,4.0
496,Hand Foot Mouth,2013,Saraburi,19,1.0
497,Hand Foot Mouth,2013,Saraburi,20,1.0
498,Hand Foot Mouth,2013,Saraburi,21,8.0
499,Hand Foot Mouth,2013,Saraburi,22,3.0
500,Hand Foot Mouth,2013,Saraburi,23,8.0
501,Hand Foot Mouth,2013,Saraburi,24,1.0
502,Hand Foot Mouth,2013,Saraburi,25,5.0
503,Hand Foot Mouth,2013,Saraburi,26,4.0
504,Hand Foot Mouth,2013,Saraburi,27,2.0
505,Hand Foot Mouth,2013,Saraburi,28,6.0
506,Hand Foot Mouth,2013,Saraburi,29,9.0
507,Hand Foot Mouth,2013,Saraburi,30,8.0
508,Hand Foot Mouth,2013,Saraburi,31,4.0
509,Hand Foot Mouth,2013,Saraburi,32,3.0
510,Hand Foot Mouth,2013,Saraburi,33,9.0
511,Hand Foot Mouth,2013,Saraburi,34,16.0
512,Hand Foot Mouth,2013,Saraburi,35,10.0
513,Hand Foot Mouth,2013,Saraburi,36,8.0
514,Hand Foot Mouth,2013,Saraburi,37,4.0
515,Hand Foot Mouth,2013,Saraburi,38,9.0
516,Hand Foot Mouth,2013,Saraburi,39,5.0
517,Hand Foot Mouth,2013,Saraburi,40,1.0
518,Hand Foot Mouth,2013,Saraburi,41,2.0
519,Hand Foot Mouth,2013,Saraburi,42,5.0
520,Hand Foot Mouth,2013,Saraburi,43,2.0
521,Hand Foot Mouth,2013,Saraburi,44,1.0
522,Hand Foot Mouth,2013,Saraburi,45,1.0
523,Hand Foot Mouth,2013,Saraburi,46,1.0
524,Hand Foot Mouth,2013,Saraburi,47,3.0
525,Hand Foot Mouth,2013,Saraburi,48,3.0
526,Hand Foot Mouth,2013,Saraburi,49,1.0
527,Hand Foot Mouth,2013,Saraburi,50,4.0
528,Hand Foot Mouth,2013,Saraburi,51,9.0
529,Hand Foot Mouth,2013,Saraburi,52,1.0
530,Hand Foot Mouth,2013,Saraburi,53,3.0
531,Hand Foot Mouth,2013,Chonburi,1,12.0
532,Hand Foot Mouth,2013,Chonburi,2,12.0
533,Hand Foot Mouth,2013,Chonburi,3,9.0
534,Hand Foot Mouth,2013,Chonburi,4,14.0
535,Hand Foot Mouth,2013,Chonburi,5,28.0
536,Hand Foot Mouth,2013,Chonburi,6,46.0
537,Hand Foot Mouth,2013,Chonburi,7,34.0
538,Hand Foot Mouth,2013,Chonburi,8,30.0
539,Hand Foot Mouth,2013,Chonburi,9,23.0
540,Hand Foot Mouth,2013,Chonburi,10,26.0
541,Hand Foot Mouth,2013,Chonburi,11,20.0
542,Hand Foot Mouth,2013,Chonburi,12,22.0
543,Hand Foot Mouth,2013,Chonburi,13,18.0
544,Hand Foot Mouth,2013,Chonburi,14,10.0
545,Hand Foot Mouth,2013,Chonburi,15,12.0
546,Hand Foot Mouth,2013,Chonburi,16,7.0
547,Hand Foot Mouth,2013,Chonburi,17,2.0
548,Hand Foot Mouth,2013,Chonburi,18,7.0
549,Hand Foot Mouth,2013,Chonburi,19,2.0
550,Hand Foot Mouth,2013,Chonburi,20,4.0
551,Hand Foot Mouth,2013,Chonburi,21,2.0
552,Hand Foot Mouth,2013,Chonburi,22,8.0
553,Hand Foot Mouth,2013,Chonburi,23,8.0
554,Hand Foot Mouth,2013,Chonburi,24,18.0
555,Hand Foot Mouth,2013,Chonburi,25,23.0
556,Hand Foot Mouth,2013,Chonburi,26,29.0
557,Hand Foot Mouth,2013,Chonburi,27,41.0
558,Hand Foot Mouth,2013,Chonburi,28,21.0
559,Hand Foot Mouth,2013,Chonburi,29,21.0
560,Hand Foot Mouth,2013,Chonburi,30,14.0
561,Hand Foot Mouth,2013,Chonburi,31,17.0
562,Hand Foot Mouth,2013,Chonburi,32,23.0
563,Hand Foot Mouth,2013,Chonburi,33,17.0
564,Hand Foot Mouth,2013,Chonburi,34,17.0
565,Hand Foot Mouth,2013,Chonburi,35,10.0
566,Hand Foot Mouth,2013,Chonburi,36,12.0
567,Hand Foot Mouth,2013,Chonburi,37,8.0
568,Hand Foot Mouth,2013,Chonburi,38,19.0
569,Hand Foot Mouth,2013,Chonburi,39,15.0
570,Hand Foot Mouth,2013,Chonburi,40,19.0
571,Hand Foot Mouth,2013,Chonburi,41,7.0
572,Hand Foot Mouth,2013,Chonburi,42,11.0
573,Hand Foot Mouth,2013,Chonburi,43,10.0
574,Hand Foot Mouth,2013,Chonburi,44,7.0
575,Hand Foot Mouth,2013,Chonburi,45,7.0
576,Hand Foot Mouth,2013,Chonburi,46,9.0
577,Hand Foot Mouth,2013,Chonburi,47,5.0
578,Hand Foot Mouth,2013,Chonburi,48,6.0
579,Hand Foot Mouth,2013,Chonburi,49,9.0
580,Hand Foot Mouth,2013,Chonburi,50,14.0
581,Hand Foot Mouth,2013,Chonburi,51,3.0
582,Hand Foot Mouth,2013,Chonburi,52,7.0
583,Hand Foot Mouth,2013,Chonburi,53,5.0
584,Hand Foot Mouth,2013,Rayong,1,14.0
585,Hand Foot Mouth,2013,Rayong,2,33.0
586,Hand Foot Mouth,2013,Rayong,3,29.0
587,Hand Foot Mouth,2013,Rayong,4,39.0
588,Hand Foot Mouth,2013,Rayong,5,37.0
589,Hand Foot Mouth,2013,Rayong,6,67.0
590,Hand Foot Mouth,2013,Rayong,7,61.0
591,Hand Foot Mouth,2013,Rayong,8,63.0
592,Hand Foot Mouth,2013,Rayong,9,59.0
593,Hand Foot Mouth,2013,Rayong,10,64.0
594,Hand Foot Mouth,2013,Rayong,11,36.0
595,Hand Foot Mouth,2013,Rayong,12,32.0
596,Hand Foot Mouth,2013,Rayong,13,23.0
597,Hand Foot Mouth,2013,Rayong,14,26.0
598,Hand Foot Mouth,2013,Rayong,15,5.0
599,Hand Foot Mouth,2013,Rayong,16,6.0
600,Hand Foot Mouth,2013,Rayong,17,5.0
601,Hand Foot Mouth,2013,Rayong,18,8.0
602,Hand Foot Mouth,2013,Rayong,19,9.0
603,Hand Foot Mouth,2013,Rayong,20,3.0
604,Hand Foot Mouth,2013,Rayong,21,13.0
605,Hand Foot Mouth,2013,Rayong,22,3.0
606,Hand Foot Mouth,2013,Rayong,23,5.0
607,Hand Foot Mouth,2013,Rayong,24,16.0
608,Hand Foot Mouth,2013,Rayong,25,26.0
609,Hand Foot Mouth,2013,Rayong,26,26.0
610,Hand Foot Mouth,2013,Rayong,27,24.0
611,Hand Foot Mouth,2013,Rayong,28,21.0
612,Hand Foot Mouth,2013,Rayong,29,26.0
613,Hand Foot Mouth,2013,Rayong,30,16.0
614,Hand Foot Mouth,2013,Rayong,31,21.0
615,Hand Foot Mouth,2013,Rayong,32,34.0
616,Hand Foot Mouth,2013,Rayong,33,40.0
617,Hand Foot Mouth,2013,Rayong,34,28.0
618,Hand Foot Mouth,2013,Rayong,35,38.0
619,Hand Foot Mouth,2013,Rayong,36,63.0
620,Hand Foot Mouth,2013,Rayong,37,44.0
621,Hand Foot Mouth,2013,Rayong,38,28.0
622,Hand Foot Mouth,2013,Rayong,39,51.0
623,Hand Foot Mouth,2013,Rayong,40,31.0
624,Hand Foot Mouth,2013,Rayong,41,27.0
625,Hand Foot Mouth,2013,Rayong,42,21.0
626,Hand Foot Mouth,2013,Rayong,43,19.0
627,Hand Foot Mouth,2013,Rayong,44,12.0
628,Hand Foot Mouth,2013,Rayong,45,15.0
629,Hand Foot Mouth,2013,Rayong,46,9.0
630,Hand Foot Mouth,2013,Rayong,47,17.0
631,Hand Foot Mouth,2013,Rayong,48,9.0
632,Hand Foot Mouth,2013,Rayong,49,12.0
633,Hand Foot Mouth,2013,Rayong,50,12.0
634,Hand Foot Mouth,2013,Rayong,51,12.0
635,Hand Foot Mouth,2013,Rayong,52,7.0
636,Hand Foot Mouth,2013,Rayong,53,6.0
637,Hand Foot Mouth,2013,Chanthaburi,1,8.0
638,Hand Foot Mouth,2013,Chanthaburi,2,7.0
639,Hand Foot Mouth,2013,Chanthaburi,3,3.0
640,Hand Foot Mouth,2013,Chanthaburi,4,2.0
641,Hand Foot Mouth,2013,Chanthaburi,5,5.0
642,Hand Foot Mouth,2013,Chanthaburi,6,8.0
643,Hand Foot Mouth,2013,Chanthaburi,7,6.0
644,Hand Foot Mouth,2013,Chanthaburi,8,9.0
645,Hand Foot Mouth,2013,Chanthaburi,9,7.0
646,Hand Foot Mouth,2013,Chanthaburi,10,3.0
647,Hand Foot Mouth,2013,Chanthaburi,11,7.0
648,Hand Foot Mouth,2013,Chanthaburi,12,16.0
649,Hand Foot Mouth,2013,Chanthaburi,13,13.0
650,Hand Foot Mouth,2013,Chanthaburi,14,8.0
651,Hand Foot Mouth,2013,Chanthaburi,15,5.0
652,Hand Foot Mouth,2013,Chanthaburi,16,2.0
653,Hand Foot Mouth,2013,Chanthaburi,17,1.0
654,Hand Foot Mouth,2013,Chanthaburi,18,2.0
655,Hand Foot Mouth,2013,Chanthaburi,19,4.0
656,Hand Foot Mouth,2013,Chanthaburi,20,1.0
657,Hand Foot Mouth,2013,Chanthaburi,21,3.0
658,Hand Foot Mouth,2013,Chanthaburi,22,2.0
659,Hand Foot Mouth,2013,Chanthaburi,23,8.0
660,Hand Foot Mouth,2013,Chanthaburi,24,6.0
661,Hand Foot Mouth,2013,Chanthaburi,25,9.0
662,Hand Foot Mouth,2013,Chanthaburi,26,9.0
663,Hand Foot Mouth,2013,Chanthaburi,27,19.0
664,Hand Foot Mouth,2013,Chanthaburi,28,11.0
665,Hand Foot Mouth,2013,Chanthaburi,29,18.0
666,Hand Foot Mouth,2013,Chanthaburi,30,18.0
667,Hand Foot Mouth,2013,Chanthaburi,31,8.0
668,Hand Foot Mouth,2013,Chanthaburi,32,10.0
669,Hand Foot Mouth,2013,Chanthaburi,33,16.0
670,Hand Foot Mouth,2013,Chanthaburi,34,16.0
671,Hand Foot Mouth,2013,Chanthaburi,35,12.0
672,Hand Foot Mouth,2013,Chanthaburi,36,13.0
673,Hand Foot Mouth,2013,Chanthaburi,37,11.0
674,Hand Foot Mouth,2013,Chanthaburi,38,5.0
675,Hand Foot Mouth,2013,Chanthaburi,39,7.0
676,Hand Foot Mouth,2013,Chanthaburi,40,13.0
677,Hand Foot Mouth,2013,Chanthaburi,41,15.0
678,Hand Foot Mouth,2013,Chanthaburi,42,4.0
679,Hand Foot Mouth,2013,Chanthaburi,43,6.0
680,Hand Foot Mouth,2013,Chanthaburi,44,9.0
681,Hand Foot Mouth,2013,Chanthaburi,45,7.0
682,Hand Foot Mouth,2013,Chanthaburi,46,7.0
683,Hand Foot Mouth,2013,Chanthaburi,47,13.0
684,Hand Foot Mouth,2013,Chanthaburi,48,5.0
685,Hand Foot Mouth,2013,Chanthaburi,49,3.0
686,Hand Foot Mouth,2013,Chanthaburi,50,12.0
687,Hand Foot Mouth,2013,Chanthaburi,51,9.0
688,Hand Foot Mouth,2013,Chanthaburi,52,4.0
689,Hand Foot Mouth,2013,Chanthaburi,53,4.0
690,Hand Foot Mouth,2013,Trat,1,8.0
691,Hand Foot Mouth,2013,Trat,2,1.0
692,Hand Foot Mouth,2013,Trat,3,1.0
693,Hand Foot Mouth,2013,Trat,4,2.0
694,Hand Foot Mouth,2013,Trat,5,8.0
695,Hand Foot Mouth,2013,Trat,6,1.0
696,Hand Foot Mouth,2013,Trat,7,2.0
697,Hand Foot Mouth,2013,Trat,8,2.0
698,Hand Foot Mouth,2013,Trat,9,1.0
699,Hand Foot Mouth,2013,Trat,10,1.0
700,Hand Foot Mouth,2013,Trat,11,8.0
701,Hand Foot Mouth,2013,Trat,12,8.0
702,Hand Foot Mouth,2013,Trat,13,8.0
703,Hand Foot Mouth,2013,Trat,14,1.0
704,Hand Foot Mouth,2013,Trat,15,1.0
705,Hand Foot Mouth,2013,Trat,16,1.0
706,Hand Foot Mouth,2013,Trat,17,1.0
707,Hand Foot Mouth,2013,Trat,18,8.0
708,Hand Foot Mouth,2013,Trat,19,8.0
709,Hand Foot Mouth,2013,Trat,20,8.0
710,Hand Foot Mouth,2013,Trat,21,8.0
711,Hand Foot Mouth,2013,Trat,22,1.0
712,Hand Foot Mouth,2013,Trat,23,2.0
713,Hand Foot Mouth,2013,Trat,24,2.0
714,Hand Foot Mouth,2013,Trat,25,1.0
715,Hand Foot Mouth,2013,Trat,26,1.0
716,Hand Foot Mouth,2013,Trat,27,4.0
717,Hand Foot Mouth,2013,Trat,28,2.0
718,Hand Foot Mouth,2013,Trat,29,1.0
719,Hand Foot Mouth,2013,Trat,30,3.0
720,Hand Foot Mouth,2013,Trat,31,10.0
721,Hand Foot Mouth,2013,Trat,32,6.0
722,Hand Foot Mouth,2013,Trat,33,9.0
723,Hand Foot Mouth,2013,Trat,34,11.0
724,Hand Foot Mouth,2013,Trat,35,2.0
725,Hand Foot Mouth,2013,Trat,36,7.0
726,Hand Foot Mouth,2013,Trat,37,11.0
727,Hand Foot Mouth,2013,Trat,38,9.0
728,Hand Foot Mouth,2013,Trat,39,7.0
729,Hand Foot Mouth,2013,Trat,40,6.0
730,Hand Foot Mouth,2013,Trat,41,11.0
731,Hand Foot Mouth,2013,Trat,42,8.0
732,Hand Foot Mouth,2013,Trat,43,5.0
733,Hand Foot Mouth,2013,Trat,44,3.0
734,Hand Foot Mouth,2013,Trat,45,8.0
735,Hand Foot Mouth,2013,Trat,46,5.0
736,Hand Foot Mouth,2013,Trat,47,4.0
737,Hand Foot Mouth,2013,Trat,48,16.0
738,Hand Foot Mouth,2013,Trat,49,15.0
739,Hand Foot Mouth,2013,Trat,50,7.0
740,Hand Foot Mouth,2013,Trat,51,14.0
741,Hand Foot Mouth,2013,Trat,52,12.0
742,Hand Foot Mouth,2013,Trat,53,2.0
743,Hand Foot Mouth,2013,Chachoengsao,1,5.0
744,Hand Foot Mouth,2013,Chachoengsao,2,7.0
745,Hand Foot Mouth,2013,Chachoengsao,3,8.0
746,Hand Foot Mouth,2013,Chachoengsao,4,1.0
747,Hand Foot Mouth,2013,Chachoengsao,5,5.0
748,Hand Foot Mouth,2013,Chachoengsao,6,6.0
749,Hand Foot Mouth,2013,Chachoengsao,7,17.0
750,Hand Foot Mouth,2013,Chachoengsao,8,8.0
751,Hand Foot Mouth,2013,Chachoengsao,9,8.0
752,Hand Foot Mouth,2013,Chachoengsao,10,7.0
753,Hand Foot Mouth,2013,Chachoengsao,11,14.0
754,Hand Foot Mouth,2013,Chachoengsao,12,10.0
755,Hand Foot Mouth,2013,Chachoengsao,13,11.0
756,Hand Foot Mouth,2013,Chachoengsao,14,1.0
757,Hand Foot Mouth,2013,Chachoengsao,15,4.0
758,Hand Foot Mouth,2013,Chachoengsao,16,3.0
759,Hand Foot Mouth,2013,Chachoengsao,17,5.0
760,Hand Foot Mouth,2013,Chachoengsao,18,1.0
761,Hand Foot Mouth,2013,Chachoengsao,19,1.0
762,Hand Foot Mouth,2013,Chachoengsao,20,6.0
763,Hand Foot Mouth,2013,Chachoengsao,21,1.0
764,Hand Foot Mouth,2013,Chachoengsao,22,4.0
765,Hand Foot Mouth,2013,Chachoengsao,23,4.0
766,Hand Foot Mouth,2013,Chachoengsao,24,6.0
767,Hand Foot Mouth,2013,Chachoengsao,25,7.0
768,Hand Foot Mouth,2013,Chachoengsao,26,7.0
769,Hand Foot Mouth,2013,Chachoengsao,27,7.0
770,Hand Foot Mouth,2013,Chachoengsao,28,10.0
771,Hand Foot Mouth,2013,Chachoengsao,29,10.0
772,Hand Foot Mouth,2013,Chachoengsao,30,8.0
773,Hand Foot Mouth,2013,Chachoengsao,31,9.0
774,Hand Foot Mouth,2013,Chachoengsao,32,12.0
775,Hand Foot Mouth,2013,Chachoengsao,33,4.0
776,Hand Foot Mouth,2013,Chachoengsao,34,6.0
777,Hand Foot Mouth,2013,Chachoengsao,35,4.0
778,Hand Foot Mouth,2013,Chachoengsao,36,9.0
779,Hand Foot Mouth,2013,Chachoengsao,37,5.0
780,Hand Foot Mouth,2013,Chachoengsao,38,9.0
781,Hand Foot Mouth,2013,Chachoengsao,39,4.0
782,Hand Foot Mouth,2013,Chachoengsao,40,5.0
783,Hand Foot Mouth,2013,Chachoengsao,41,1.0
784,Hand Foot Mouth,2013,Chachoengsao,42,2.0
785,Hand Foot Mouth,2013,Chachoengsao,43,8.0
786,Hand Foot Mouth,2013,Chachoengsao,44,2.0
787,Hand Foot Mouth,2013,Chachoengsao,45,1.0
788,Hand Foot Mouth,2013,Chachoengsao,46,1.0
789,Hand Foot Mouth,2013,Chachoengsao,47,6.0
790,Hand Foot Mouth,2013,Chachoengsao,48,2.0
791,Hand Foot Mouth,2013,Chachoengsao,49,3.0
792,Hand Foot Mouth,2013,Chachoengsao,50,5.0
793,Hand Foot Mouth,2013,Chachoengsao,51,4.0
794,Hand Foot Mouth,2013,Chachoengsao,52,1.0
795,Hand Foot Mouth,2013,Chachoengsao,53,2.0
796,Hand Foot Mouth,2013,Prachinburi,1,6.0
797,Hand Foot Mouth,2013,Prachinburi,2,7.0
798,Hand Foot Mouth,2013,Prachinburi,3,10.0
799,Hand Foot Mouth,2013,Prachinburi,4,7.0
800,Hand Foot Mouth,2013,Prachinburi,5,4.0
801,Hand Foot Mouth,2013,Prachinburi,6,11.0
802,Hand Foot Mouth,2013,Prachinburi,7,13.0
803,Hand Foot Mouth,2013,Prachinburi,8,5.0
804,Hand Foot Mouth,2013,Prachinburi,9,4.0
805,Hand Foot Mouth,2013,Prachinburi,10,2.0
806,Hand Foot Mouth,2013,Prachinburi,11,3.0
807,Hand Foot Mouth,2013,Prachinburi,12,3.0
808,Hand Foot Mouth,2013,Prachinburi,13,7.0
809,Hand Foot Mouth,2013,Prachinburi,14,4.0
810,Hand Foot Mouth,2013,Prachinburi,15,2.0
811,Hand Foot Mouth,2013,Prachinburi,16,2.0
812,Hand Foot Mouth,2013,Prachinburi,17,4.0
813,Hand Foot Mouth,2013,Prachinburi,18,8.0
814,Hand Foot Mouth,2013,Prachinburi,19,8.0
815,Hand Foot Mouth,2013,Prachinburi,20,1.0
816,Hand Foot Mouth,2013,Prachinburi,21,2.0
817,Hand Foot Mouth,2013,Prachinburi,22,4.0
818,Hand Foot Mouth,2013,Prachinburi,23,1.0
819,Hand Foot Mouth,2013,Prachinburi,24,5.0
820,Hand Foot Mouth,2013,Prachinburi,25,3.0
821,Hand Foot Mouth,2013,Prachinburi,26,3.0
822,Hand Foot Mouth,2013,Prachinburi,27,8.0
823,Hand Foot Mouth,2013,Prachinburi,28,6.0
824,Hand Foot Mouth,2013,Prachinburi,29,1.0
825,Hand Foot Mouth,2013,Prachinburi,30,8.0
826,Hand Foot Mouth,2013,Prachinburi,31,6.0
827,Hand Foot Mouth,2013,Prachinburi,32,6.0
828,Hand Foot Mouth,2013,Prachinburi,33,5.0
829,Hand Foot Mouth,2013,Prachinburi,34,8.0
830,Hand Foot Mouth,2013,Prachinburi,35,6.0
831,Hand Foot Mouth,2013,Prachinburi,36,12.0
832,Hand Foot Mouth,2013,Prachinburi,37,7.0
833,Hand Foot Mouth,2013,Prachinburi,38,10.0
834,Hand Foot Mouth,2013,Prachinburi,39,14.0
835,Hand Foot Mouth,2013,Prachinburi,40,7.0
836,Hand Foot Mouth,2013,Prachinburi,41,6.0
837,Hand Foot Mouth,2013,Prachinburi,42,7.0
838,Hand Foot Mouth,2013,Prachinburi,43,3.0
839,Hand Foot Mouth,2013,Prachinburi,44,8.0
840,Hand Foot Mouth,2013,Prachinburi,45,8.0
841,Hand Foot Mouth,2013,Prachinburi,46,4.0
842,Hand Foot Mouth,2013,Prachinburi,47,5.0
843,Hand Foot Mouth,2013,Prachinburi,48,4.0
844,Hand Foot Mouth,2013,Prachinburi,49,8.0
845,Hand Foot Mouth,2013,Prachinburi,50,2.0
846,Hand Foot Mouth,2013,Prachinburi,51,2.0
847,Hand Foot Mouth,2013,Prachinburi,52,8.0
848,Hand Foot Mouth,2013,Prachinburi,53,1.0
849,Hand Foot Mouth,2013,Nakhon Nayok,1,10.0
850,Hand Foot Mouth,2013,Nakhon Nayok,2,7.0
851,Hand Foot Mouth,2013,Nakhon Nayok,3,10.0
852,Hand Foot Mouth,2013,Nakhon Nayok,4,3.0
853,Hand Foot Mouth,2013,Nakhon Nayok,5,5.0
854,Hand Foot Mouth,2013,Nakhon Nayok,6,3.0
855,Hand Foot Mouth,2013,Nakhon Nayok,7,4.0
856,Hand Foot Mouth,2013,Nakhon Nayok,8,3.0
857,Hand Foot Mouth,2013,Nakhon Nayok,9,8.0
858,Hand Foot Mouth,2013,Nakhon Nayok,10,1.0
859,Hand Foot Mouth,2013,Nakhon Nayok,11,5.0
860,Hand Foot Mouth,2013,Nakhon Nayok,12,6.0
861,Hand Foot Mouth,2013,Nakhon Nayok,13,1.0
862,Hand Foot Mouth,2013,Nakhon Nayok,14,3.0
863,Hand Foot Mouth,2013,Nakhon Nayok,15,2.0
864,Hand Foot Mouth,2013,Nakhon Nayok,16,8.0
865,Hand Foot Mouth,2013,Nakhon Nayok,17,8.0
866,Hand Foot Mouth,2013,Nakhon Nayok,18,1.0
867,Hand Foot Mouth,2013,Nakhon Nayok,19,8.0
868,Hand Foot Mouth,2013,Nakhon Nayok,20,8.0
869,Hand Foot Mouth,2013,Nakhon Nayok,21,1.0
870,Hand Foot Mouth,2013,Nakhon Nayok,22,8.0
871,Hand Foot Mouth,2013,Nakhon Nayok,23,8.0
872,Hand Foot Mouth,2013,Nakhon Nayok,24,1.0
873,Hand Foot Mouth,2013,Nakhon Nayok,25,8.0
874,Hand Foot Mouth,2013,Nakhon Nayok,26,6.0
875,Hand Foot Mouth,2013,Nakhon Nayok,27,12.0
876,Hand Foot Mouth,2013,Nakhon Nayok,28,5.0
877,Hand Foot Mouth,2013,Nakhon Nayok,29,7.0
878,Hand Foot Mouth,2013,Nakhon Nayok,30,2.0
879,Hand Foot Mouth,2013,Nakhon Nayok,31,2.0
880,Hand Foot Mouth,2013,Nakhon Nayok,32,2.0
881,Hand Foot Mouth,2013,Nakhon Nayok,33,2.0
882,Hand Foot Mouth,2013,Nakhon Nayok,34,3.0
883,Hand Foot Mouth,2013,Nakhon Nayok,35,3.0
884,Hand Foot Mouth,2013,Nakhon Nayok,36,3.0
885,Hand Foot Mouth,2013,Nakhon Nayok,37,5.0
886,Hand Foot Mouth,2013,Nakhon Nayok,38,2.0
887,Hand Foot Mouth,2013,Nakhon Nayok,39,1.0
888,Hand Foot Mouth,2013,Nakhon Nayok,40,1.0
889,Hand Foot Mouth,2013,Nakhon Nayok,41,8.0
890,Hand Foot Mouth,2013,Nakhon Nayok,42,8.0
891,Hand Foot Mouth,2013,Nakhon Nayok,43,2.0
892,Hand Foot Mouth,2013,Nakhon Nayok,44,8.0
893,Hand Foot Mouth,2013,Nakhon Nayok,45,1.0
894,Hand Foot Mouth,2013,Nakhon Nayok,46,3.0
895,Hand Foot Mouth,2013,Nakhon Nayok,47,8.0
896,Hand Foot Mouth,2013,Nakhon Nayok,48,8.0
897,Hand Foot Mouth,2013,Nakhon Nayok,49,1.0
898,Hand Foot Mouth,2013,Nakhon Nayok,50,1.0
899,Hand Foot Mouth,2013,Nakhon Nayok,51,2.0
900,Hand Foot Mouth,2013,Nakhon Nayok,52,2.0
901,Hand Foot Mouth,2013,Nakhon Nayok,53,8.0
902,Hand Foot Mouth,2013,Sa Kaeo,1,5.0
903,Hand Foot Mouth,2013,Sa Kaeo,2,3.0
904,Hand Foot Mouth,2013,Sa Kaeo,3,8.0
905,Hand Foot Mouth,2013,Sa Kaeo,4,4.0
906,Hand Foot Mouth,2013,Sa Kaeo,5,2.0
907,Hand Foot Mouth,2013,Sa Kaeo,6,2.0
908,Hand Foot Mouth,2013,Sa Kaeo,7,4.0
909,Hand Foot Mouth,2013,Sa Kaeo,8,2.0
910,Hand Foot Mouth,2013,Sa Kaeo,9,5.0
911,Hand Foot Mouth,2013,Sa Kaeo,10,3.0
912,Hand Foot Mouth,2013,Sa Kaeo,11,1.0
913,Hand Foot Mouth,2013,Sa Kaeo,12,4.0
914,Hand Foot Mouth,2013,Sa Kaeo,13,1.0
915,Hand Foot Mouth,2013,Sa Kaeo,14,2.0
916,Hand Foot Mouth,2013,Sa Kaeo,15,8.0
917,Hand Foot Mouth,2013,Sa Kaeo,16,2.0
918,Hand Foot Mouth,2013,Sa Kaeo,17,1.0
919,Hand Foot Mouth,2013,Sa Kaeo,18,1.0
920,Hand Foot Mouth,2013,Sa Kaeo,19,8.0
921,Hand Foot Mouth,2013,Sa Kaeo,20,1.0
922,Hand Foot Mouth,2013,Sa Kaeo,21,2.0
923,Hand Foot Mouth,2013,Sa Kaeo,22,2.0
924,Hand Foot Mouth,2013,Sa Kaeo,23,8.0
925,Hand Foot Mouth,2013,Sa Kaeo,24,8.0
926,Hand Foot Mouth,2013,Sa Kaeo,25,2.0
927,Hand Foot Mouth,2013,Sa Kaeo,26,8.0
928,Hand Foot Mouth,2013,Sa Kaeo,27,5.0
929,Hand Foot Mouth,2013,Sa Kaeo,28,10.0
930,Hand Foot Mouth,2013,Sa Kaeo,29,9.0
931,Hand Foot Mouth,2013,Sa Kaeo,30,12.0
932,Hand Foot Mouth,2013,Sa Kaeo,31,9.0
933,Hand Foot Mouth,2013,Sa Kaeo,32,13.0
934,Hand Foot Mouth,2013,Sa Kaeo,33,5.0
935,Hand Foot Mouth,2013,Sa Kaeo,34,10.0
936,Hand Foot Mouth,2013,Sa Kaeo,35,2.0
937,Hand Foot Mouth,2013,Sa Kaeo,36,8.0
938,Hand Foot Mouth,2013,Sa Kaeo,37,6.0
939,Hand Foot Mouth,2013,Sa Kaeo,38,3.0
940,Hand Foot Mouth,2013,Sa Kaeo,39,4.0
941,Hand Foot Mouth,2013,Sa Kaeo,40,1.0
942,Hand Foot Mouth,2013,Sa Kaeo,41,7.0
943,Hand Foot Mouth,2013,Sa Kaeo,42,5.0
944,Hand Foot Mouth,2013,Sa Kaeo,43,3.0
